Earning Date,EPS-a,EPS-e,Time,PPrev Close,Prev Close,Next Close,NNext Close
2015-04-27,,1.87,AMC,88.45,87.64,91.65,89.09
2015-02-09,,1.98,AMC,90.31979,89.43623,91.20332,90.2205
2014-10-27,0.81,0.82,AMC,85.01987,83.7774,85.54249,85.10861
2014-07-28,0.13,0.21,BMO,90.7935,92.67401,85.63188,85.99427
2014-04-28,1.49,1.4,AMC,81.39843,81.53468,85.60265,89.1451
2014-02-10,1.65,1.81,AMC,80.87247,83.41364,78.73714,82.07059
2013-10-28,0.46,0.53,AMC,73.95692,73.74599,72.36522,72.41316
2013-07-29,0.32,0.4,AMC,84.89052,84.63353,69.53807,71.95564
2013-04-29,,1.12,BMO,76.6041,76.91626,78.07034,81.86365
2013-02-06,,0.98,BMO,68.29017,68.23383,68.3559,69.35118
2012-10-29,,0.3,BMO,70.83129,72.42667,71.8389,73.5649
2012-07-30,0.31,0.26,BMO,68.53819,68.69571,69.1034,67.02789
2012-04-26,1.48,1.52,AMC,68.2638,69.43267,69.45108,70.42667
2012-02-07,1.65,1.62,AMC,66.82479,66.59625,69.75923,67.14474
2011-10-26,1.03,0.63,AMC,67.66191,68.58853,73.13082,71.89532
2011-07-28,0.42,0.49,AMC,74.47092,74.98569,71.11132,69.55796
2011-04-27,1.69,1.8,AMC,85.5339,84.31173,87.05263,87.71763
2011-02-08,1.7,1.83,AMC,84.22256,84.41033,83.58769,84.92001
2010-10-26,0.58,0.78,AMC,69.87637,70.57941,69.42252,70.06326
2010-07-27,0.34,0.42,AMC,68.60352,66.57665,63.59389,62.64684
2010-04-27,1.77,1.96,AMC,69.70824,68.20261,66.69698,67.50703
2010-02-08,1.88,2.2,AMC,57.69324,57.194,63.05354,64.17464
2009-10-27,0.77,0.7,AMC,55.10318,54.6763,54.88538,56.53194
2009-07-28,0.51,0.45,AMC,42.26921,42.48557,44.57999,43.74915
2009-04-27,1.85,2.14,AMC,44.71514,44.30254,42.63496,42.11922
2009-02-09,,,AMC,54.57276,53.81267,49.48272,51.59218
2008-10-28,,,AMC,33.84341,36.07475,44.69469,45.28009
2008-07-28,,,AMC,58.84912,58.97575,58.66339,64.91047
2008-04-28,,,AMC,60.8139,60.51978,55.64594,52.94011
2008-02-11,,,AMC,35.64075,38.43954,42.82571,44.63866
2007-10-29,,,AMC,31.04308,31.25004,29.73513,30.55467
2007-07-30,,,AMC,26.25265,26.51493,26.91655,27.26899
2007-04-30,,,AMC,28.4576,27.88909,27.28811,27.31247
2007-02-12,,,AMC,25.65967,25.76427,26.65741,27.47813
2006-10-30,,,AMC,23.82738,24.31365,24.67238,24.19408
2006-07-31,,,BMO,19.82417,20.09207,21.04545,21.01394
2006-05-02,,,AMC,20.35445,20.63477,21.28106,21.49131
2006-02-13,,,AMC,17.01902,17.44969,18.83397,19.42614
2005-10-31,,,AMC,16.76287,17.02134,17.47748,18.27571
2005-08-01,,,AMC,19.13273,19.35827,19.33571,19.27557
2005-05-02,,,AMC,17.9373,18.37552,17.67734,18.42009
2005-02-07,,,AMC,16.60066,16.72553,17.43804,17.66575
2004-11-10,,,AMC,16.93057,17.24302,17.35929,17.30116
2004-08-03,,,AMC,14.58056,14.93951,14.68824,14.41544
2004-05-04,,,,11.67043,11.68459,12.48481,12.52022
2004-02-12,,,BMO,10.74445,10.94744,11.19943,11.30442
