Earning Date,EPS-a,EPS-e,Time,PPrev Close,Prev Close,Next Close,NNext Close
2015-04-20,,0.2,AMC,9.99,10.13,10.41,10.4
2015-01-26,0.2,0.21,AMC,9.31273,9.40227,9.34258,9.08389
2014-10-20,0.19,0.2,AMC,9.01925,9.17766,9.24696,9.24696
2014-07-21,0.19,0.2,AMC,9.61032,9.58078,9.25584,9.20661
2014-04-21,0.17,0.19,AMC,10.43506,10.40567,10.34688,10.43506
2014-01-27,0.15,0.16,AMC,10.20298,9.94937,10.07617,9.98838
2013-10-21,,0.16,AMC,8.44348,8.41429,8.5213,8.56994
2013-07-22,0.16,0.15,AMC,8.14168,8.14168,7.93814,8.16106
2013-04-22,0.16,0.15,AMC,6.09818,5.90519,5.95344,5.89555
2013-01-23,,0.18,AMC,5.93414,5.90519,5.81835,5.71221
2012-10-22,,0.23,AMC,6.06923,6.06923,6.18502,6.18502
2012-07-23,0.34,0.18,AMC,5.27801,5.34555,5.23941,5.47099
2012-04-23,0.25,0.13,AMC,4.64117,4.52539,4.55433,4.78591
2012-01-23,0.08,0.14,AMC,3.69557,3.66662,3.56049,3.60873
2011-10-25,0.14,0.04,BMO,2.88505,2.88505,2.9333,3.13593
2011-07-26,0.04,-0.1,BMO,2.9719,2.92365,3.17452,3.14558
2011-07-25,0.04,-0.07,AMC,2.9719,2.92365,3.17452,3.14558
2011-04-26,-1.77,-0.04,BMO,4.96924,4.8824,3.9368,3.8982
2011-04-25,-0.47,0.09,AMC,4.96924,4.8824,3.9368,3.8982
2011-01-25,-1.02,0.09,BMO,6.62887,6.51308,6.12712,6.26221
2011-01-24,-1.02,0.08,AMC,6.62887,6.51308,6.12712,6.26221
2010-10-26,0.14,0.03,BMO,6.8122,6.80255,6.88939,6.7929
2010-07-27,-0.15,-0.16,BMO,6.71571,6.76396,7.49728,7.27535
2010-04-22,0.08,0.07,BMO,10.99022,11.14461,11.13496,11.14461
2010-01-21,0.11,0.03,BMO,7.66658,7.82029,8.19498,9.07884
2009-10-27,-0.06,,BMO,6.82877,6.59955,6.87652,6.87652
2009-07-28,0.44,0.05,BMO,6.71653,7.06754,6.65961,6.84935
2009-04-21,0.07,0.12,BMO,4.92784,4.31656,4.42942,4.46703
2009-01-27,0.17,0.2,BMO,6.46745,6.57928,6.57928,6.97068
2008-10-21,0.23,0.22,BMO,10.6374,10.73006,10.6096,9.82199
2008-07-22,0.25,0.19,BMO,8.29138,8.52221,9.4086,9.30703
2008-04-24,0.24,0.2,AMC,5.91426,5.67549,6.7316,7.03466
2008-01-31,0.19,0.24,BMO,7.34696,7.13705,7.19181,7.63902
2007-10-25,0.23,0.28,,9.34404,9.12631,9.23518,9.23518
2007-07-26,0.25,0.28,BMO,9.47369,9.68141,9.67238,9.67238
2007-04-26,0.25,0.3,BMO,13.10412,13.08613,11.88095,12.31266
2007-01-30,,0.3,BMO,16.38109,16.55144,16.47075,16.36316
2006-10-26,,0.3,,17.66133,17.66133,17.72392,17.87594
2006-07-27,0.29,0.28,,16.22458,15.8232,16.50108,16.8311
2006-04-25,,0.27,BMO,16.3206,15.88479,16.75641,16.23166
2006-01-26,0.27,0.26,BMO,15.26555,15.21233,15.36313,15.67358
2005-10-25,,0.25,,14.33652,14.38962,14.21262,14.13298
