Earning Date,EPS-a,EPS-e,Time,PPrev Close,Prev Close,Next Close,NNext Close
2015-05-07,,1.66,AMC,57.76579,58.07561,65.81103,66.55059
2015-01-28,1.42,1.45,AMC,62.90149,61.60311,58.42706999999999,56.98887
2014-10-29,1.42,1.41,AMC,63.862480000000005,63.3035,68.16457,69.5021
2014-07-30,1.19,1.2,AMC,63.486540000000005,63.666109999999996,63.19724,62.917919999999995
2014-05-07,1.39,1.26,AMC,65.81262,65.34402,65.41382,64.91530999999999
2014-01-28,0.99,1.2,AMC,77.24888,77.13928,68.15199,67.90289
2013-10-29,1.01,0.9,AMC,72.65621999999999,73.37321999999999,71.81971999999999,71.35168
2013-07-25,1.54,1.53,AMC,82.988,83.80415,76.85696,78.74803
2013-05-01,,1.59,AMC,79.48375,79.25494,73.56474,71.01808
2013-01-30,,1.42,AMC,71.17804,70.02472,69.96507,69.81593000000001
2012-07-26,1.48,1.28,AMC,58.67375,60.02417,59.85536999999999,61.57318000000001
2012-05-02,1.57,1.31,AMC,62.605230000000006,62.92276999999999,65.48295,63.39909
2012-01-30,1.3,1.12,AMC,59.352990000000005,59.412490000000005,62.05041,64.46023000000001
2011-10-31,1.15,1.04,AMC,57.49685,57.576130000000006,53.33472,54.51399
2011-07-28,1.0,0.84,AMC,49.33325,49.75905,53.31398000000001,53.333780000000004
2011-05-09,1.07,0.95,AMC,43.04623,43.82322,48.62373,47.896229999999996
2011-01-31,0.9,0.88,AMC,46.74558,47.50241,45.52871,45.58313
2010-11-02,0.85,0.74,AMC,41.17136,41.58174,42.88704,44.17751
2010-07-28,0.67,0.53,AMC,38.06435,37.46148,38.44484,37.505959999999995
2010-04-28,0.75,0.59,AMC,36.99958,36.62426,39.7948,38.30336
2010-02-03,0.54,0.6,AMC,25.38437,25.389310000000002,23.8694,24.185229999999997
2009-10-26,0.63,0.59,AMC,24.43681,23.90922,24.07687,23.22878
2009-07-29,0.65,0.66,AMC,19.645960000000002,19.48832,19.77897,19.675520000000002
2009-04-30,0.72,0.65,AMC,21.136110000000002,20.33889,20.565260000000002,21.141029999999997
2009-01-29,0.67,0.55,AMC,21.09497,20.40672,22.26008,21.8078
2008-10-23,0.79,0.64,AMC,16.94858,16.3545,17.851979999999998,16.801289999999998
2008-07-24,0.77,0.57,AMC,23.48541,22.15586,24.39794,24.559839999999998
2008-05-01,0.63,0.52,AMC,28.8633,29.45655,34.92817,35.781279999999995
2008-01-24,0.5,0.53,AMC,26.02593,28.1523,24.72757,25.00194
2007-10-24,0.53,0.52,AMC,38.59782,38.685970000000005,37.721270000000004,37.37358
2007-07-25,0.52,0.42,AMC,34.01975,34.24978,36.90245,37.10311
2007-05-03,,0.43,AMC,30.20863,29.46515,30.97656,30.59993
2007-01-25,0.33,0.26,AMC,26.39382,26.46714,26.89725,27.41047
2006-10-25,0.39,0.31,AMC,21.850929999999998,21.963260000000002,23.6873,23.320999999999998
2006-07-26,0.29,0.25,AMC,22.29055,22.4223,22.90051,23.715429999999998
2006-05-05,0.34,0.28,BMO,23.510479999999998,23.34945,25.00855,25.75515
2006-01-27,0.29,0.26,BMO,20.27522,21.397560000000002,20.933989999999998,20.6412
2005-10-28,0.22,0.24,BMO,16.96678,16.1909,16.76183,17.00093
2005-07-29,0.23,0.18,BMO,17.43035,18.17695,19.68966,20.153229999999997
2005-05-06,,,BMO,15.6151,15.19544,17.49379,17.37179
2005-01-28,,,BMO,17.90856,18.46973,17.2986,17.2986
2004-10-29,,,BMO,16.25434,15.6151,16.76671,17.75241
2004-07-29,,,AMC,17.664579999999997,17.71825,16.09331,15.810279999999999
2004-04-22,,,AMC,16.32265,16.60568,16.53736,16.63984
2004-01-29,,,AMC,18.035429999999998,17.976879999999998,17.2986,17.19124
2003-10-30,,,AMC,16.054270000000002,16.83502,15.932279999999999,15.98107
2003-07-24,,,AMC,14.068220000000002,14.395170000000002,14.28781,14.512279999999999
2003-04-24,,,AMC,11.76988,11.93091,12.22369,12.496960000000001
2003-01-27,,,AMC,13.053239999999999,12.51647,12.31153,12.27249
2002-10-24,,,AMC,14.39029,14.546439999999999,12.24809,11.97971
2002-07-25,,,AMC,18.9821,18.74299,19.0065,20.32402
2002-04-17,,,AMC,21.77818,22.0368,21.91481,22.5199
2002-01-24,,,AMC,15.41991,15.751729999999998,15.37599,15.34671
2001-10-24,,,BMO,12.25785,12.18465,12.1505,12.1261
2001-07-25,,,,21.202370000000002,21.59275,22.30031,22.12952
2001-04-19,,,BMO,18.425810000000002,18.63564,18.71371,18.82595
2001-01-25,,,BMO,19.64086,19.45787,19.39688,19.54937
2000-10-25,,,BMO,17.201,17.07901,16.71303,16.77403
2000-07-26,,,BMO,15.218620000000001,15.31011,15.37111,15.34061
2000-04-25,,,BMO,13.7547,13.602210000000001,13.266729999999999,13.266729999999999
2000-01-25,,,,11.680819999999999,11.711319999999999,11.83331,11.58933
